Date,Content,Video title,Video publish time,Duration,Estimated revenue (USD)
2018-05-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-05-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-06-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-07-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-08-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-09-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-10-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-11-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2018-12-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
2019-01-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",1699,0
